Datetime (UTC),Norway,Belgium,France,Germany,Netherlands,Ireland,Denmark
2022-06-06 07:00:00,33.935379499999996,-26.230946499999998,125.56859149999998,48.729257499999996,0.0,,48.729257499999996
2022-06-06 08:00:00,20.0981495,-51.248999999999995,127.72104949999999,25.624499999999998,-2.989525,,25.855120499999998
2022-06-06 09:00:00,9.677519499999999,-59.790499999999994,123.9286235,9.446899,-3.160355,,9.532314
2022-06-06 10:00:00,5.0821925,-40.3585875,149.5531235,0.085415,-17.083,,1.9645449999999998
2022-06-06 11:00:00,4.749073999999999,-10.4120885,128.1993735,-0.068332,-17.100082999999998,,1.8364224999999998
2022-06-06 12:00:00,4.8686549999999995,-76.87349999999999,150.1168625,-0.5039484999999999,-0.5039484999999999,,1.827881
2022-06-06 13:00:00,8.02901,-55.00726,146.2731875,-0.0085415,-1.588719,,2.9809835000000002
2022-06-06 14:00:00,18.1336045,-53.965196999999996,144.35135,0.6918615,0.6918615,,5.415311
2022-06-06 15:00:00,65.649969,48.2167675,143.5399075,70.091549,70.091549,,70.091549
2022-06-06 16:00:00,74.191469,144.8211325,144.8211325,144.8211325,144.8211325,,144.8211325
2022-06-06 17:00:00,78.4536775,170.82999999999998,170.82999999999998,170.82999999999998,170.82999999999998,,170.82999999999998
2022-06-06 18:00:00,79.316369,183.6166255,183.6166255,183.6166255,183.6166255,,183.6166255
2022-06-06 19:00:00,81.861736,182.82226599999998,182.82226599999998,182.82226599999998,182.82226599999998,,182.82226599999998
2022-06-06 20:00:00,82.322977,185.70929299999997,185.70929299999997,185.70929299999997,185.70929299999997,,185.70929299999997
2022-06-06 21:00:00,79.111373,162.032255,162.032255,162.032255,162.032255,,162.032255
2022-06-06 22:00:00,75.2933225,133.58906,151.4664195,139.84143799999998,133.23031699999999,,139.66206649999998
2022-06-06 23:00:00,75.12249249999999,128.1225,135.5450635,131.829511,129.22435349999998,,131.65868099999997
2022-06-07 00:00:00,72.92731950000001,128.5682265,128.5682265,128.5682265,128.5682265,,128.5682265
2022-06-07 01:00:00,70.4858805,124.393878,124.393878,124.393878,124.393878,,124.393878
2022-06-07 02:00:00,70.6907565,125.384112,125.384112,125.384112,125.384112,,125.384112
2022-06-07 03:00:00,72.73098,130.78771650000002,132.6998925,131.7438045,131.06088450000001,,131.308443
2022-06-07 04:00:00,82.3345425,149.986305,149.986305,149.986305,149.986305,,149.986305
2022-06-07 05:00:00,99.0319365,185.1822945,185.1822945,185.1822945,185.1822945,,185.1822945
2022-06-07 06:00:00,115.908597,187.905438,187.905438,187.905438,187.905438,,187.905438
2022-06-07 07:00:00,114.850071,180.1116135,180.1116135,180.1116135,180.1116135,,180.1116135
2022-06-07 08:00:00,102.77946,163.04715000000002,168.1263675,163.04715000000002,163.04715000000002,,163.04715000000002
2022-06-07 09:00:00,92.5783425,149.474115,167.8702725,147.954618,147.954618,,147.954618
2022-06-07 10:00:00,90.777141,144.010755,167.28125400000002,144.010755,144.010755,,144.010755
2022-06-07 11:00:00,90.76006799999999,144.010755,157.92525,144.010755,144.010755,,144.010755
2022-06-07 12:00:00,89.22349799999999,141.29614800000002,148.36437,141.29614800000002,141.29614800000002,,141.29614800000002
2022-06-07 13:00:00,89.718615,139.8876255,140.8437135,139.8876255,139.8876255,,139.8876255
2022-06-07 14:00:00,89.838126,140.0583555,140.0583555,140.0583555,140.0583555,,140.0583555
2022-06-07 15:00:00,93.3124815,147.766815,147.766815,147.766815,147.766815,,147.766815
2022-06-07 16:00:00,99.0660825,170.73000000000002,170.73000000000002,170.73000000000002,170.73000000000002,,170.73000000000002
2022-06-07 17:00:00,95.6344095,186.129846,186.129846,186.129846,186.129846,,186.129846
2022-06-07 18:00:00,95.20758450000001,194.171229,194.171229,194.171229,194.171229,,194.171229
2022-06-07 19:00:00,94.1319855,195.3236565,195.3236565,195.3236565,195.3236565,,195.3236565
2022-06-07 20:00:00,91.5027435,188.024949,188.024949,188.024949,188.024949,,188.024949
2022-06-07 21:00:00,85.13451450000001,180.0945405,180.0945405,180.0945405,180.0945405,,180.0945405
2022-06-07 22:00:00,74.1224295,157.96793250000002,157.96793250000002,157.96793250000002,157.96793250000002,,157.96793250000002
2022-06-07 23:00:00,67.1907915,144.2241675,144.2241675,144.2241675,144.2241675,,144.2241675
2022-06-08 00:00:00,64.3524,141.284325,141.284325,141.284325,141.284325,,141.284325
2022-06-08 01:00:00,61.2631425,139.45302,139.45302,139.45302,139.45302,,139.45302
2022-06-08 02:00:00,59.508855000000004,141.13029,141.13029,141.13029,141.13029,,141.13029
2022-06-08 03:00:00,66.868305,149.75625,149.75625,149.75625,149.75625,,149.75625
2022-06-08 04:00:00,80.799915,168.942165,168.942165,168.942165,168.942165,,168.942165
2022-06-08 05:00:00,89.631255,183.07059750000002,183.07059750000002,183.07059750000002,183.07059750000002,,183.07059750000002
2022-06-08 06:00:00,102.45894750000001,183.9948075,183.9948075,183.9948075,183.9948075,,183.9948075
2022-06-08 07:00:00,108.868515,175.6769175,175.6769175,175.6769175,175.6769175,,175.6769175
2022-06-08 08:00:00,101.166765,163.44825,163.44825,163.44825,163.44825,,163.44825
2022-06-08 09:00:00,96.51148500000001,151.2709275,163.533825,157.098585,151.2709275,,156.893205
2022-06-08 10:00:00,94.06404,154.035,155.113245,154.531335,154.0606725,,154.3345125
2022-06-08 11:00:00,92.55792,145.3149075,151.9041825,149.2684725,146.62420500000002,,149.0802075
2022-06-08 12:00:00,89.6055825,130.0825575,163.978815,150.9799725,135.2341725,,150.7917075
2022-06-08 13:00:00,83.6495625,128.56788,166.46904750000002,153.1706925,131.7855,,152.306385
2022-06-08 14:00:00,83.97474749999999,132.94932,164.06439,155.5154475,136.320975,,155.5154475
2022-06-08 15:00:00,84.95886,136.92000000000002,160.43600999999998,170.859045,139.58138250000002,,170.859045
2022-06-08 16:00:00,85.660575,147.189,169.6524375,179.4422175,150.40662,,179.4422175
2022-06-08 17:00:00,84.51387000000001,173.81994,180.991125,194.4264,149.9274,,194.4264
2022-06-08 18:00:00,85.84884,181.72707000000003,181.72707000000003,181.72707000000003,181.72707000000003,,181.72707000000003
2022-06-08 19:00:00,84.51387000000001,181.401885,181.401885,181.401885,181.401885,,181.401885
2022-06-08 20:00:00,82.6740075,180.56325,180.56325,180.56325,180.56325,,180.56325
2022-06-08 21:00:00,75.8622375,132.84663,170.2001175,150.6890175,134.1816,,150.6890175
2022-06-08 22:00:00,76.76933249999999,161.7453075,161.7453075,161.7453075,161.7453075,,161.7453075
2022-06-08 23:00:00,81.7497975,146.0166225,146.0166225,146.0166225,146.0166225,,146.0166225
2022-06-09 00:00:00,81.8757027,141.32745,141.32745,141.32745,141.32745,,141.32745
2022-06-09 01:00:00,73.9956267,139.0319496,139.3745616,141.1647093,139.5629982,,141.1647093
2022-06-09 02:00:00,73.57592700000001,135.3831318,136.3253148,141.1989705,136.787841,,141.1989705
2022-06-09 03:00:00,76.3082577,134.21825099999998,138.4409439,149.4987462,137.0533653,,149.4987462
2022-06-09 04:00:00,83.511675,169.68715830000002,168.393798,176.23104750000002,172.16253,,176.23104750000002
2022-06-09 05:00:00,87.8200209,183.93125220000002,184.5051273,184.2053418,183.3231159,,184.2053418
2022-06-09 06:00:00,100.1883141,177.8755851,184.76208630000002,190.0811376,154.1154429,,190.0811376
2022-06-09 07:00:00,103.6486953,165.6957285,176.24817810000002,183.47729130000002,137.0448,,183.47729130000002
2022-06-09 08:00:00,103.2204303,163.5372729,177.5072772,175.6999989,153.233217,,175.6999989
2022-06-09 09:00:00,101.9784618,137.130453,174.56081400000002,162.2524779,137.130453,,162.2524779
2022-06-09 10:00:00,99.35748,116.402427,156.89916540000002,156.89916540000002,123.6058443,,156.89916540000002
2022-06-09 11:00:00,92.0341485,122.47522470000001,149.03622000000001,145.2931839,122.47522470000001,,145.2931839
2022-06-09 12:00:00,87.6658455,125.0019882,138.6979029,138.03837479999999,125.0019882,,138.03837479999999
2022-06-09 13:00:00,86.4838341,113.6272698,135.760005,131.9398812,114.77502,,131.9398812
2022-06-09 14:00:00,85.1562126,115.63155,133.533027,131.31461430000002,117.99557279999999,,131.31461430000002
2022-06-09 15:00:00,89.59303799999999,143.09190180000002,145.6871877,142.8349428,140.1796998,,142.8349428
2022-06-09 16:00:00,96.3767556,153.0704763,154.3552713,152.2310769,150.6978882,,152.2310769
2022-06-09 17:00:00,97.03628370000001,165.2674635,167.6400516,164.4280641,163.2289221,,164.4280641
2022-06-09 18:00:00,95.3831808,171.37452240000002,172.13683410000002,173.25888840000002,171.306,,173.25888840000002
2022-06-09 19:00:00,91.6058835,180.0768672,180.0768672,180.0768672,180.0768672,,180.0768672
2022-06-09 20:00:00,84.23972549999999,179.09185770000002,179.09185770000002,179.09185770000002,179.09185770000002,,179.09185770000002
2022-06-09 21:00:00,81.0962604,164.5137171,164.5137171,164.5137171,164.5137171,,164.5137171
2022-06-09 22:00:00,81.1562175,168.3766674,168.3766674,168.3766674,168.3766674,,168.3766674
2022-06-09 23:00:00,82.6037532,146.7064584,151.348851,145.6101,145.6101,,145.6101
2022-06-10 00:00:00,80.7190568,141.44332880000002,144.071312,139.6828352,139.4021768,,139.5042344
2022-06-10 01:00:00,79.11164959999999,140.0655512,143.6630816,139.3171288,137.8883224,,138.9174032
2022-06-10 02:00:00,75.3270136,139.3426432,139.3426432,139.3426432,139.3426432,,139.3426432
2022-06-10 03:00:00,79.0776304,152.35498719999998,152.35498719999998,152.35498719999998,152.35498719999998,,152.35498719999998
2022-06-10 04:00:00,78.88202,176.8232968,176.8232968,176.8232968,176.8232968,,176.8232968
2022-06-10 05:00:00,88.0416896,181.7986048,181.7986048,181.7986048,181.7986048,,181.7986048
2022-06-10 06:00:00,99.0554056,181.0161632,181.0161632,181.0161632,181.0161632,,181.0161632
2022-06-10 07:00:00,98.5025936,164.95910080000002,170.096,165.7925712,164.95910080000002,,165.7925712
2022-06-10 08:00:00,95.83208640000001,146.665276,158.061708,148.9700768,148.026044,,148.9700768
2022-06-10 09:00:00,89.0707704,133.1086248,163.29216,139.6233016,139.6233016,,139.6233016
2022-06-10 10:00:00,86.35773920000001,125.0035504,167.1023104,134.18022960000002,134.18022960000002,,134.18022960000002
2022-06-10 11:00:00,83.0578768,126.6960056,162.37364159999998,135.2858536,127.486952,,135.1157576
2022-06-10 12:00:00,80.6935424,117.53633599999999,154.8128744,128.9412728,121.39751520000002,,128.7711768
2022-06-10 13:00:00,80.4639128,122.0183656,146.11246400000002,132.53029840000002,125.9730976,,132.3602024
2022-06-10 14:00:00,80.838124,131.5097224,146.11246400000002,138.458144,134.2142488,,135.8386656
2022-06-10 15:00:00,83.0238576,150.53496,166.9747384,158.0021744,153.0864,,154.9829704
2022-06-10 16:00:00,81.688604,143.6205576,174.3484,172.1711712,149.599432,,158.47844320000002
2022-06-10 17:00:00,81.3314024,184.2905112,185.3791256,185.8383848,184.4861216,,185.0304288
2022-06-10 18:00:00,80.76158079999999,187.49682080000002,187.49682080000002,187.49682080000002,187.49682080000002,,187.49682080000002
2022-06-10 19:00:00,81.44196480000001,184.469112,184.469112,184.469112,184.469112,,184.469112
2022-06-10 20:00:00,81.43346,183.2614304,183.2614304,183.2614304,183.2614304,,183.2614304
2022-06-10 21:00:00,81.1698112,174.4079336,174.4079336,174.4079336,174.4079336,,174.4079336
2022-06-10 22:00:00,78.58435200000001,170.903956,176.4746,172.4008008,170.4617064,,171.5503208
2022-06-10 23:00:00,81.7566424,160.060336,172.1626664,158.1977848,158.742092,,158.1977848
2022-06-11 00:00:00,80.24760253333334,149.71987846666667,166.620846,147.92825646666665,147.92825646666665,,147.92825646666665
2022-06-11 01:00:00,79.30060233333333,141.4869488,142.50220126666667,141.35044426666667,141.35044426666667,,141.35044426666667
2022-06-11 02:00:00,74.51441213333334,138.082867,142.86052566666666,135.27599253333332,134.99445193333332,,134.99445193333332
2022-06-11 03:00:00,72.97873613333334,136.66663246666667,143.3553546,132.6312172,132.3582081333333,,132.3582081333333
2022-06-11 04:00:00,76.22925033333333,136.50453333333334,137.6733534,134.66172213333334,135.89879446666666,,134.66172213333334
2022-06-11 05:00:00,75.9903674,105.49240966666667,163.60921473333335,129.18447773333332,110.90993333333333,,128.9200002
2022-06-11 06:00:00,74.43762833333334,106.25171613333333,157.6883306,127.11984666666666,109.33159966666668,,127.11984666666666
2022-06-11 07:00:00,69.90738413333332,55.86448026666667,146.95566166666666,94.74267766666667,63.56845486666667,,94.74267766666667
2022-06-11 08:00:00,47.64008213333334,6.927605066666666,151.47737433333333,68.49968113333334,18.120976799999998,,68.49968113333334
2022-06-11 09:00:00,43.758234466666664,-6.1938932,153.5676,61.665922933333334,6.739911333333334,,61.665922933333334
2022-06-11 10:00:00,37.9056026,12.7973,143.7392736,53.42446173333333,20.202670933333334,,53.42446173333333
2022-06-11 11:00:00,29.5873576,-25.5946,140.90680453333331,41.079333,-13.070309066666667,,41.079333
2022-06-11 12:00:00,3.677090866666666,-40.04701746666667,140.1048404,3.6088386000000003,-28.068744666666664,,3.6088386000000003
2022-06-11 13:00:00,24.169833933333333,-29.860366666666668,135.65138,32.0188446,-29.007213333333333,,32.0188446
2022-06-11 14:00:00,37.880008,-13.829615533333333,141.62345333333334,52.46039846666667,-1.663649,,52.46039846666667
2022-06-11 15:00:00,67.97072606666667,-3.6088386000000003,154.25012266666667,64.882311,8.5485964,,36.634404133333334
2022-06-11 16:00:00,76.6814216,121.14777333333333,147.99650873333334,132.54590186666667,123.28065666666666,,127.3075404
2022-06-11 17:00:00,80.68271073333332,167.5507831333333,167.5507831333333,167.5507831333333,167.5507831333333,,163.53243093333333
2022-06-11 18:00:00,80.88746753333334,178.71856026666666,179.20485766666667,178.5905872666667,178.5905872666667,,174.30775753333333
2022-06-11 19:00:00,80.58886386666666,180.06654253333332,180.06654253333332,180.06654253333332,180.06654253333332,,180.06654253333332
2022-06-11 20:00:00,79.97459346666666,177.38764106666665,177.38764106666665,177.38764106666665,177.38764106666665,,177.38764106666665
2022-06-11 21:00:00,79.17262933333333,169.77751333333333,169.77751333333333,169.77751333333333,169.77751333333333,,169.77751333333333
2022-06-11 22:00:00,74.11343006666667,166.3649,166.3649,166.3649,166.3649,,166.3649
2022-06-11 23:00:00,68.7982848,146.8362202,157.18497013333334,140.30106566666666,140.01099353333333,,140.01099353333333
2022-06-12 00:00:00,60.03624066666668,138.78941053333332,149.77822493333335,131.95135546666668,131.67749093333336,,131.67749093333336
2022-06-12 01:00:00,57.7683,132.92699786666668,142.92305333333334,124.74529493333334,126.61099706666667,,124.48854693333335
2022-06-12 02:00:00,55.911156133333336,131.51488386666668,142.92305333333334,124.33449813333334,124.07775013333334,,124.07775013333334
2022-06-12 03:00:00,52.26533453333334,129.69197306666666,145.33648453333333,112.87497906666667,118.24101226666667,,112.64390586666669
2022-06-12 04:00:00,64.82031173333334,122.50302906666667,143.66762253333334,102.97306453333334,109.35753146666667,,102.97306453333334
2022-06-12 05:00:00,65.91576986666666,103.81177466666668,118.55766813333334,100.14027826666668,93.19096573333334,,99.57543266666667
2022-06-12 06:00:00,56.21925373333334,93.6359956,115.28841026666669,88.17582146666668,77.88022666666667,,83.32328426666668
2022-06-12 07:00:00,47.45558866666667,69.17646946666667,69.17646946666667,69.17646946666667,69.17646946666667,,69.17646946666667
2022-06-12 08:00:00,44.01516546666667,63.64782920000001,63.64782920000001,63.64782920000001,63.64782920000001,,63.64782920000001
2022-06-12 09:00:00,30.9124592,25.58065906666667,87.14882946666667,41.84136573333334,25.589217333333334,,41.84136573333334
2022-06-12 10:00:00,14.745893466666669,-9.867681466666667,124.4714304,17.039508933333334,0.0,,16.9710428
2022-06-12 11:00:00,4.296249866666667,-55.63729160000001,102.41677720000001,4.125084533333334,-59.14618093333334,,4.193550666666667
2022-06-12 12:00:00,1.7116533333333335,5.990786666666667,81.98819466666667,0.06846613333333335,0.0,,0.6932196
2022-06-12 13:00:00,8.695198933333334,-17.553004933333337,51.8887708,8.515475333333333,-19.196192133333334,,8.515475333333333
2022-06-12 14:00:00,37.28836786666667,28.370654000000002,55.91971440000001,38.332476400000004,27.001331333333336,,27.001331333333336
2022-06-12 15:00:00,72.92499026666667,91.1198652,125.37860666666667,73.02768946666667,73.02768946666667,,73.02768946666667
2022-06-12 16:00:00,81.132368,137.47143746666669,137.78809333333334,136.88947533333334,137.31738866666666,,136.88947533333334
2022-06-12 17:00:00,83.61426533333334,158.5932396,158.5932396,158.5932396,158.5932396,,158.5932396
2022-06-12 18:00:00,83.81110546666667,176.2831768,176.2831768,176.2831768,176.2831768,,176.2831768
2022-06-12 19:00:00,83.22058506666667,180.56231013333334,180.56231013333334,180.56231013333334,180.56231013333334,,152.7137104
2022-06-12 20:00:00,83.10076933333333,179.7236,179.7236,179.7236,179.7236,,151.23313026666668
2022-06-12 21:00:00,87.44836880000001,164.68672546666667,174.75980533333333,161.60574946666668,157.7031798666667,,149.06788880000002
2022-06-12 22:00:00,84.64981560000001,150.95070746666667,159.90265440000002,148.8881652,144.02706973333335,,144.02706973333335
2022-06-12 23:00:00,81.26074200000001,143.97572013333334,151.88355853333334,139.21732386666667,138.93490106666667,,138.93490106666667
2022-06-13 00:00:00,74.40619500000001,134.02043500000002,136.029325,133.16193500000003,132.62108,,132.62108
2022-06-13 01:00:00,71.109555,128.70632,128.70632,128.70632,128.70632,,128.70632
2022-06-13 02:00:00,73.341655,126.13082,126.13082,126.13082,126.13082,,120.3617
2022-06-13 03:00:00,75.24752500000001,139.240115,145.318295,136.046495,134.61280000000002,,128.749245
2022-06-13 04:00:00,80.3556,171.72575500000002,171.72575500000002,171.72575500000002,171.72575500000002,,171.72575500000002
2022-06-13 05:00:00,101.42319,181.220765,181.12633,181.306615,181.28086000000002,,181.289445
2022-06-13 06:00:00,90.614675,177.79535,188.0115,182.10502000000002,179.34065,,182.10502000000002
2022-06-13 07:00:00,86.7085,138.02963,179.77848500000002,153.86037000000002,138.09831000000003,,153.86037000000002
2022-06-13 08:00:00,82.58770000000001,124.061835,175.777875,142.25345,124.731465,,142.25345
2022-06-13 09:00:00,82.9311,128.775,174.87645,126.345445,123.62400000000001,,126.345445
2022-06-13 10:00:00,78.00331,118.04375,174.92796,119.8466,119.8466,,119.8466
2022-06-13 11:00:00,64.0441,85.85000000000001,175.15117,91.05251000000001,91.05251000000001,,91.05251000000001
2022-06-13 12:00:00,51.810475000000004,75.196015,177.25449500000002,75.196015,75.196015,,75.196015
2022-06-13 13:00:00,50.385365,107.8276,177.25449500000002,73.169955,94.34915000000001,,73.169955
2022-06-13 14:00:00,69.5385,104.55671500000001,177.426195,91.22421000000001,112.89275,,91.22421000000001
2022-06-13 15:00:00,78.54416499999999,123.02305000000001,171.897455,122.69681999999999,129.87388,,122.69681999999999
2022-06-13 16:00:00,82.338735,154.78755,198.35642500000003,137.660475,145.85915,,134.363835
2022-06-13 17:00:00,82.416,196.811125,214.625,178.10441,185.29864,,143.412425
2022-06-13 18:00:00,83.66941,199.70427,204.45177500000003,193.07665,196.82829500000003,,143.618465
2022-06-13 19:00:00,82.270055,198.25340500000001,204.6664,193.995245,193.600335,,142.44232
2022-06-13 20:00:00,82.201375,196.33895,202.70902,191.848995,191.883335,,142.12467500000002
2022-06-13 21:00:00,79.419835,176.292975,191.557105,172.76454,164.74615,,132.62108
2022-06-13 22:00:00,76.69839,155.208215,173.803325,149.75674,142.76855,,80.759095
2022-06-13 23:00:00,75.522245,142.18477000000001,144.96631000000002,139.69512,140.25314500000002,,87.01756
2022-06-14 00:00:00,74.7774186,147.1826,155.2256962,139.98796819999998,141.5723456,,85.39188139999999
2022-06-14 01:00:00,75.063126,137.9707008,139.7628654,136.4296124,136.75860880000002,,84.8291244
2022-06-14 02:00:00,75.0371526,144.78438939999998,149.0526848,141.035562,141.8320796,,71.7558464
2022-06-14 03:00:00,75.928906,148.2907984,148.6803994,148.04838,148.0830112,,93.6947116
2022-06-14 04:00:00,81.81621,186.3331716,186.3331716,186.3331716,186.3331716,,181.857089
2022-06-14 05:00:00,91.3138166,197.29394639999998,197.29394639999998,197.29394639999998,197.29394639999998,,197.29394639999998
2022-06-14 06:00:00,95.408956,177.4849,198.7051678,183.502071,172.1949842,,179.1039086
2022-06-14 07:00:00,91.99778280000001,157.19967459999998,192.61007659999999,157.19967459999998,155.0005934,,155.0005934
2022-06-14 08:00:00,88.569294,143.4857194,187.8482866,142.02255119999998,139.7628654,,142.02255119999998
2022-06-14 09:00:00,88.6298986,140.472805,179.9783464,142.0658402,137.3300236,,141.771475
2022-06-14 10:00:00,88.1710352,155.9875826,174.41138099999998,140.9836152,143.71948,,140.9836152
2022-06-14 11:00:00,87.6775406,153.83179040000002,174.2988296,136.3690078,141.6329502,,136.3690078
2022-06-14 12:00:00,85.7035622,149.17389400000002,181.0259402,131.37345720000002,135.78027740000002,,131.37345720000002
2022-06-14 13:00:00,89.0541308,154.87938419999998,174.41138099999998,141.944631,141.944631,,141.944631
2022-06-14 14:00:00,89.90259520000001,159.01781259999998,176.81824939999998,150.61974659999998,147.009444,,147.009444
2022-06-14 15:00:00,96.9933334,176.922143,184.7055052,175.5282372,171.3118886,,171.3118886
2022-06-14 16:00:00,99.65127799999999,199.9692066,199.9692066,199.9692066,199.9692066,,195.1727854
2022-06-14 17:00:00,99.13181,219.994698,230.52258279999998,250.12384199999997,189.0776942,,198.5579852
2022-06-14 18:00:00,100.3612176,225.5270322,236.2194152,255.9938304,194.81781560000002,,211.3542136
2022-06-14 19:00:00,99.0538898,208.90405619999999,210.96461259999998,214.843307,202.95614759999998,,202.95614759999998
2022-06-14 20:00:00,96.5517856,203.371722,203.371722,203.371722,203.371722,,203.371722
2022-06-14 21:00:00,91.4090524,184.0042234,189.822265,184.5063758,180.0735822,,180.0735822
2022-06-14 22:00:00,85.9632962,171.3898088,171.3898088,171.3898088,171.3898088,,171.3898088
2022-06-14 23:00:00,82.422256,158.87063,158.87063,158.87063,158.87063,,158.87063
2022-06-15 00:00:00,80.17281360000001,153.3789576,153.3789576,153.3789576,153.3789576,,153.3789576
2022-06-15 01:00:00,85.3179624,149.3647056,149.3647056,149.3647056,149.3647056,,149.3647056
2022-06-15 02:00:00,81.061992,149.50283040000002,149.50283040000002,149.50283040000002,149.50283040000002,,149.50283040000002
2022-06-15 03:00:00,82.2964824,157.3155144,157.3155144,157.3155144,157.3155144,,157.3155144
2022-06-15 04:00:00,88.6674888,188.9460936,189.16191360000002,189.58492080000002,187.849728,,189.58492080000002
2022-06-15 05:00:00,98.9923176,213.186996,213.186996,213.186996,213.186996,,213.186996
2022-06-15 06:00:00,103.8007872,218.95370640000002,220.2831576,218.2199184,216.51062400000004,,218.2199184
2022-06-15 07:00:00,104.75039520000001,194.324328,226.7663904,184.3793424,172.9667808,,184.3793424
2022-06-15 08:00:00,101.2972752,156.99610080000002,212.0388336,169.0129584,149.3301744,,169.0129584
2022-06-15 09:00:00,94.83994080000001,152.7228648,215.82000000000002,151.3934136,143.7965496,,151.3934136
2022-06-15 10:00:00,93.6831456,142.00956000000002,197.5357296,147.4136928,133.6616424,,147.4136928
2022-06-15 11:00:00,94.84857360000001,142.182216,198.32994720000002,148.656816,128.1193848,,148.656816
2022-06-15 12:00:00,92.888928,146.7576,209.5871184,145.55764080000003,121.90376880000001,,145.55764080000003
2022-06-15 13:00:00,93.1220136,145.9288512,203.17294800000002,146.96478720000002,142.94190240000003,,146.96478720000002
2022-06-15 14:00:00,96.212556,145.5231096,204.38154,158.03203680000001,136.8903096,,158.03203680000001
2022-06-15 15:00:00,99.56208240000001,188.6094144,201.8262312,190.5776928,186.21812880000002,,190.5776928
2022-06-15 16:00:00,98.802396,228.47568480000004,228.47568480000004,223.67584800000003,217.287576,,223.67584800000003
2022-06-15 17:00:00,97.0499376,261.962316,262.92055680000004,263.9651256,246.89808000000002,,263.9651256
2022-06-15 18:00:00,95.0730264,265.4240688,265.4413344,265.4413344,265.2255144,,265.4413344
2022-06-15 19:00:00,89.93651040000002,220.1364,222.94206000000003,227.88002160000005,210.0014928,,227.88002160000005
2022-06-15 20:00:00,85.59421200000001,213.8258232,215.43152400000002,213.8258232,207.100872,,213.8258232
2022-06-15 21:00:00,83.5482384,198.2608848,206.582904,192.2006592,190.91437200000001,,192.2006592
2022-06-15 22:00:00,88.3826064,206.09946720000002,221.0601096,200.8334592,196.22354400000003,,200.8334592
2022-06-15 23:00:00,88.3653408,195.7401072,211.2618816,191.2510512,184.51746720000003,,191.2510512
2022-06-16 00:00:00,87.03856999999999,185.45529000000002,192.67571,182.51237,180.21963,,182.51237
2022-06-16 01:00:00,87.20967,184.13782,187.37161,182.760465,181.853635,,182.760465
2022-06-16 02:00:00,81.623255,176.62653,176.62653,176.62653,176.62653,,176.62653
2022-06-16 03:00:00,84.052875,178.91926999999998,182.85457000000002,177.16549500000002,176.21589,,177.16549500000002
2022-06-16 04:00:00,93.702915,206.97967,211.3085,194.497925,195.438975,,194.497925
2022-06-16 05:00:00,126.964755,220.15437,222.24178999999998,218.11828000000003,219.820725,,218.11828000000003
2022-06-16 06:00:00,123.200555,248.45431000000002,262.202195,209.5975,217.77608,,209.5975
2022-06-16 07:00:00,114.20069500000001,215.96242,256.65000000000003,189.758455,194.38671,,189.758455
2022-06-16 08:00:00,100.84634,186.1568,222.763645,158.892015,165.33393,,158.892015
2022-06-16 09:00:00,91.632605,178.13221000000001,229.67608500000003,139.85714,151.14974,,139.85714
2022-06-16 10:00:00,87.41499,166.078215,221.31785,130.85728,136.22982000000002,,130.85728
2022-06-16 11:00:00,73.65855,169.81675,221.04409,99.999395,145.306675,,99.999395
2022-06-16 12:00:00,73.36768000000001,163.22940000000003,224.84251,85.55,132.78215500000002,,85.55
2022-06-16 13:00:00,76.81534500000001,141.82479,249.66912,84.31808000000001,94.105,,84.31808000000001
2022-06-16 14:00:00,85.045255,188.60353,239.54000000000002,99.776965,158.258945,,99.776965
2022-06-16 15:00:00,93.77991,221.60016499999998,266.0605,141.33715500000002,196.67945,,141.33715500000002
2022-06-16 16:00:00,105.62003,247.692915,278.0375,190.51985,230.70268500000003,,190.51985
2022-06-16 17:00:00,109.00781,263.494,295.14750000000004,221.19808,223.4566,,221.19808
2022-06-16 18:00:00,112.86611500000001,263.25446000000005,282.315,226.86149,252.3725,,226.86149
2022-06-16 19:00:00,110.71880999999999,265.205,266.38559000000004,231.38708500000004,231.38708500000004,,231.38708500000004
2022-06-16 20:00:00,102.76266000000001,236.15222000000003,243.81750000000002,224.35487500000002,231.92605000000003,,224.35487500000002
2022-06-16 21:00:00,91.598385,207.484415,241.251,192.40195,184.82222,,192.40195
2022-06-16 22:00:00,95.24281500000001,256.880985,258.72031000000004,253.407655,255.77739000000003,,253.407655
2022-06-16 23:00:00,93.67725,233.20074499999998,242.92777999999998,214.47385,227.64855000000003,,214.47385
2022-06-17 00:00:00,92.88719999999999,213.63885,224.7282,192.45195,207.4401,,192.45195
2022-06-17 01:00:00,89.7237,180.84105,180.95219999999998,180.747,180.747,,180.747
2022-06-17 02:00:00,88.77465,176.86530000000002,176.86530000000002,176.86530000000002,176.86530000000002,,176.86530000000002
2022-06-17 03:00:00,87.90255,205.12305,205.12305,205.12305,205.12305,,205.12305
2022-06-17 04:00:00,99.55619999999999,249.95069999999998,249.95069999999998,249.95069999999998,249.95069999999998,,249.95069999999998
2022-06-17 05:00:00,116.81864999999999,276.43005,276.43005,276.43005,276.43005,,276.43005
2022-06-17 06:00:00,137.28735,278.4735,278.4735,278.4735,278.4735,,278.4735
2022-06-17 07:00:00,139.85235,255.70485,255.70485,255.70485,255.70485,,255.70485
2022-06-17 08:00:00,120.8457,241.4349,263.21175,214.11765,226.6605,,214.11765
2022-06-17 09:00:00,106.8579,206.56799999999998,270.79560000000004,166.6395,189.13455,,166.6395
